SS;Tarefa;Ordem;Proprietário;Tipo;Serviço;Status;Data;Valor;Cod_Problema;Problema;Sumário;Assunto;Descrição;Cod_Resolução;Resolução;Posto;Chassi;Série;Descrição.1;RTM;Bandeira;Endereço;Mantenedor;Cliente;Resolvido;Sumário da Resolução;Aging1;Aging2
8070201;;;dos Santos, Otacílio (Contractor) (Otacílio (Contractor) dos Santos);BOMBA;SUPORTE TECNICO BOMBA;FECHADO;26/06/2025 14:03:38;0;WAY-198;OUTROS;[STB] CLIENTE JAYSON SOLICITA INFORMAÇÃO A RESPEITO DA PARTIDA INICIAL;;;WAY-OUTROS;WAY-OUTROS;AUTO POSTO VITORIA LTDA;822347;W7HXH-4058261;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(N/LU)22-22ESU - 4058261 - H(N/LU)22-22ESU/BRALE/A3C2F2F4F12G6H7XJ2XL3//A2B5C11E3F2G4L4/A7B2C2K2M3/AF2/40,BLU;40,BLU;40,RED;40,RED";;CBPI;AVENIDA, DOUTOR JOSE GROSSI, 175, , GUARAPIRANGA, PONTE NOVA, MG, BR, BR, 35430213;;AUTO POSTO VITORIA LTDA;26/06/2025 20:50:51;ENVIADO E-MAIL COM FORMULARIO DE PI;0;0
8070217;;;Simões, Wanderley;BOMBA;SUPORTE TECNICO BOMBA;FECHADO;26/06/2025 14:20:38;0;WAY-198;OUTROS;[STB] CLIENTE MARCO ENTROU EM CONTATO SOLICITANDO PARTIDA INICIAL;;;WAY-OUTROS;WAY-OUTROS;ARBTEK SOLUCOES INTEGRADAS LTDA;820389;W7HX1-4049710;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - S(NL/ID)11-210FHS - 4049710 - S(NL/ID)11-210FHS/BRWG/A2F2F4F12G6H7XJ2XL3/P2/A4B5C11E2L2/A7B2C2M3P5XD/F2/120,BLK;;;AVENIDA, SAUDADE, 2236, , JARDIM IPORA, ARACATUBA, SP, BR, BR, 16021520;;ARBTEK SOLUCOES INTEGRADAS LTDA;26/06/2025 14:30:00;Cliente foi devidamente orientado quanto ao preenchimento do formulário de Partida Inicial. O documento foi enviado por e-mail, com confirmação de recebimento por parte do cliente.;0;0
8070221;;;dos Santos, Otacílio (Contractor) (Otacílio (Contractor) dos Santos);BOMBA;SUPORTE TECNICO BOMBA;FECHADO;26/06/2025 14:43:26;0;WAY-198;OUTROS;[STB] CLIENTE ALAN INFORMA BOMBA PASSOU A MOSTRAR O CADEADO PISCANDO RAPIDAMENTE E QUE EVENTUALMENTE ELA NÃO REGISTRA ALGUNS ABASTECIMENTO NO SISTEMA;;;WAY-OUTROS;WAY-OUTROS;AUTO POSTO PEROLA DO TAPAJOS LTDA;802175;W7GVIS-3943528;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G3494P - 3943528 - 3/G3494P/BRWG/A3C2F2G6YC//B3C4E3G4L4/A2C2/F2/40,RED50,RED50,BLK50,BLK50,SIL50,SIL50,YEL50,YEL;RTM;;RODOVIA, EVERALDO MARTINS, SN, KM 22, CARANAZAL, SANTAREM, PA, BR, BR, 68060070;;AUTO POSTO PEROLA DO TAPAJOS LTDA;26/06/2025 21:31:12;INFORMADA SOBRE TERMINO DA GARANTIA ORIENTADO A ENTRAR EM CONTATO COM SAW PARA ATENDIMENTO DE FORMA PARTICULAR;0;0
8070229;;;Lucas, Jefferson Monteiro da Silva;BOMBA;SUPORTE TECNICO BOMBA;FECHADO;26/06/2025 15:00:48;0;WAY-198;OUTROS;[STB] CLIENTE WANDERSON ENTROU EM CONTATO SOLICITANDO ATENDIMENTO PARA SUBSITTUIÇÃO DOS 5 BLOCOS MEDIDORES QUE FORAM ENVIADOS EM CORTESIA, ATRAVÉS DO CHAMADO 8056349.;;;WAY-OUTROS;WAY-OUTROS;BEATRIZ TEIXEIRA LACERDA CAMPOS;;;-;;;AVENIDA, BERNARDO SAYAO, 1899, CHACARA 23, VILA CEARENSE, ARAGUAINA, TO, BR, BR, 77818340;;;26/06/2025 15:03:00;INFORMADO QUE FOI APROVADO SOMENTE O ENVIO DOS 5 BLOCOS MEDIDORES EM CORTESIA. A MÃO DE OBRA FICA A ENCARGO DO POSTO. OS 5 BLOCOS MEDIDORES CHEGARAM NO POSTO;0;0
8070259;92673051;183683;dos Santos, Otacílio (Contractor) (Otacílio (Contractor) dos Santos);BOMBA;GARANTIA COMERCIAL BOMBA;ABERTO;26/06/2025 15:52:03;111700;WAY-198;OUTROS;[GCB] CHAMADO PARA ENVIO DE 1 BATERIA PARA ATENDER ERRO DE BTL - ORDEM DE ENVIO:183683;POR GENTILEZA, PROCEDER DA SEGUINTE FORMA:;ATENÇÃO, TÉCNICO DEVERÁ VERIFICAR TENSÃO DAS BATERIAS DAS OUTRAS BOMBAS DO POSTO DE FORMA PROATIVA LEVAR BATERIA DE CPU DO NOVO RTM PARA ESTE ATENDIMENTO. LEVAR MULTIMETRO, NOTEBOOK COM PROGRAMA SERVTERM E ANYDESK, E CABO MICRO USB COM DADOS FUNCIONAL. DEVERÁ SER FEITO CONTATO COM O SUPORTE ASSIM QUE CHEGAR AO POSTO. A SUBSTITUIÇÃO DA BATERIA DA CPU DEVERÁ SER FEITA COM A MESMA ENERGIZADA DURANTE LIGAÇÃO COM O SUPORTE.;;;POSTO DE COMBUSTIVEIS TORRES LOPES LTDA;799495;W7GCEN-3919290;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G2209P - 3919290 - 3/G2209P/BRWG/A2G6YC//B3C4E3G4L2M/A7C2K2/F2/70,BLK70,BLK70,BLK70,BLK;RTM;;RODOVIA, RJ 116, SN, KM 209, CENTRO, ITAOCARA, RJ, BR, BR, 28570000;Mendes, Andre - M E A SILVA MENDES MANUTENCAO E REPARACAO ME;POSTO DE COMBUSTIVEIS TORRES LOPES LTDA;;;;
8070267;92673054;183689;Lucas, Jefferson Monteiro da Silva;BOMBA;GARANTIA COMERCIAL BOMBA;ABERTO;26/06/2025 16:03:19;58530;WAY-123;ERRO 50 LIMITE DE MOVIMENTOS IRREGULARES ATINGIDO NUM PULSER EM TRANSAÇÃO (FUNÇÃO F17.00);[GCB] CHAMADO DE RETORNO - REFERENTE AO CHAMADO 8063831. MATERIAL SERÁ ENVIADO ATRAVÉS DA ORDEM: 183689.;POR GENTILEZA, PROCEDER DA SEGUINTE FORMA:;RELATAR EM BOLETIM NÚMERO DE SÉRIE DE BLOCO MEDIDOR RETIRADO E DE BLOCO MEDIDOR INSTALADO.;;;MINAS PETRO COMERCIO DE DERIVADOS DE PETROLEO LTDA;668922;W7HX2-3552540;S(WL/LU)22-22GS/BRSHL/A2C2F2F12G6H7XJ2XL3//A4B2C3E3G2L4M/B2C2M3P5XD/F2/70,70 -;;;RODOVIA, BR 153, SN, QUADRA G LOTE 01, SETOR CAMPINAS, COLINAS DO TOCANTINS, TO, BR, BR, 77760000;LUCIANA, - ATENDE COMERCIO DE PECAS E CON;EVANDRO TEIXEIRA CAMPOS COMERCIO;;;;
8070279;92673060;;Lucas, Jefferson Monteiro da Silva;BOMBA;GARANTIA COMERCIAL BOMBA;ABERTO;26/06/2025 16:26:14;0;WAY-36;BLOCO MEDIDOR - CONTAMINAÇÃO DE COMBUSTÍVEIS;[GCB] CHAMADO DE RETORNO - PARA INSTALAR BLOCO MEDIDOR - REFERENTE AO CHAMADO 8063689.;POR GENTILEZA, PROCEDER DA SEGUINTE FORMA:;RELATAR SÉRIE EM BOLETIM DE BLOCO MEDIDOR RETIRADO E SÉRIE DE BLOCO MEDIDOR INSTALADO. **ADICIONAR ESTE ATENDIMENTO AO CHAMADO 8070267.;;;MINAS PETRO COMERCIO DE DERIVADOS DE PETROLEO LTDA;668920;W7HX2-3552540;S(WL/LU)22-22GS/BRSHL/A2C2F2F12G6H7XJ2XL3//A4B2C3E3G2L4M/B2C2M3P5XD/F2/70,70 -;;;RODOVIA, BR 153, SN, QUADRA G LOTE 01, SETOR CAMPINAS, COLINAS DO TOCANTINS, TO, BR, BR, 77760000;LUCIANA, - ATENDE COMERCIO DE PECAS E CON;EVANDRO TEIXEIRA CAMPOS COMERCIO;;;;
8070323;;183696;Lucas, Jefferson Monteiro da Silva;BOMBA;GARANTIA TÉCNICA;FECHADO;26/06/2025 17:15:31;0;WAY-31;BICO DE DESCARGA - NÃO DESARMA;[GT] CHADAMADO DE REPOSIÇÃO - ENVIO DE UM BICO - REFERENTE AO CHAMADO 8067783. MATERIAL SERÁ ENVIADO ATRAVÉS DA ORDEM: 183696.;;;WAY-155;BICO - TROCA DO BICO NÃO DESARMA;JOIA COMBUSTIVEIS LTDA;819514;W7HXH-4042748;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(W/LU)33-33ES - 4042748 - H(W/LU)33-33ES/BRCHA/A2C2F2F4F12G6H7XJ2XL3//A2B5C11E3F2G4L4M/A7B2C2K2M3/AF2/40,GRN;40,GRN;40,BLU;40,BLU;40,YEL;40,YEL";;;RUA, GENERAL EURICO GASPAR DUTRA, 957, , ESTREITO, FLORIANOPOLIS, SC, BR, BR, 88070001;;JOIA COMBUSTIVEIS LTDA;27/06/2025 09:28:00;ORDEM: 183696.;1;1
8070465;;;Nogueira, Victor M;BOMBA;SUPORTE TECNICO BOMBA;FECHADO;27/06/2025 06:41:31;0;WAY-198;OUTROS;[STB] RODRIGO DA EBENEZER ENTROU EM CONTATO COM O SUPORTE CONFORME SOLICITADO NO CHAMADO 8068529. CONSTATADO ERROS 50 E 54 NO ACIONAMENTO DOS BICOS DE GASOLINA COMUM E ADITIVADA.;;;WAY-OUTROS;WAY-OUTROS;AUTO POSTO SUBIDA DA SERRA LTDA;821522;W7GVIS-4058480;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G3394P - 4058480 - 3/G3394P/BRSHL/A3C2F2G6H7//B3C4E3G4L4M/A2C2K2/F2/40,GRN50,GRN50,BLU50,BLU50,RED50,RED;;;RODOVIA, DOS TAMOIOS, SN, KM 65, RIO PARDO, PARAIBUNA, SP, BR, BR, 12260000;;AUTO POSTO SUBIDA DA SERRA LTDA;27/06/2025 14:43:00;PROATIVAMENTE RODRIGO VERIFICOU REVISOU E AJUSTOU OS CABOS DOS PULSERS. VERIFICADO QUE F16.01 ESTAVA = 1, FEITA A MUDANÇA F16.01=2 E BOMBA FICOU FUNCIONANDO NORMALMENTE.;0;0
8070405;92673122;;Simões, Wanderley;BOMBA;GARANTIA COMERCIAL BOMBA;ABERTO;27/06/2025 06:49:40;21500;WAY-63;CÓDIGO DE ERRO NO DISPLAY;[GCB][RTM] BOMBA APRESENTANDO ERRO 503 NECESSITA DE AJUSTE EM UMA DAS PORTAS DO GABINETE HIDRAULICO, ESTÁ COM FOLGA E QUANDO LEVA UM CHOQUE GERA ERRO 503;POR GENTILEZA, PROCEDER DA SEGUINTE FORMA:;REALIZAR AJUSTE NA PORA DO GABINETE HIDRAULICO;;;AUTO POSTO MONET LTDA;800650;W7GVIS-3928142;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G3384P - 3928142 - 3/G3384P/BRWG/A3C2F2G6YC//B3C4E3G4L2/A2C2K2/F2/40,GRN50,GRN50,YEL50,YEL;RTM;;RUA, MARIA FETTE, 161, , VILA MERCEDES, SAO PAULO, SP, BR, BR, 03263000;Silva, Rodrigo - EBENEZER COMECIO E MANUTENCAO;AUTO POSTO MONET LTDA;;;;
8070381;;;Lucas, Jefferson Monteiro da Silva;BOMBA;SUPORTE TECNICO BOMBA;FECHADO;27/06/2025 06:56:16;0;WAY-198;OUTROS;[STB] CLIENTE FILIPE ENTROU EM CONTATO SOLICITANDO MANUTEÇÃO PARA BICO DE DIESEL S500 QUE ESTÁ DESARMANDO ANTES DE FINALIZAR ABASTECIMENTO.;;;WAY-OUTROS;WAY-OUTROS;WATT DISTRIBUIDORA BRASIL. DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA;813928;W7GCEN-4010456;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G2204P - 4010456 - 3/G2204P/BRWG/A3G6H7//B3C4E3G4L4/A7C2/F2/40,BLK40,BLK40,SIL40,SIL;;;AVENIDA, TROPICAL, SN, QUADRAMODULO LOTE 6B BLOCO ASALA 11, DISTRITO INDUSTRIAL BRASILCENTRAL, SENADOR CANEDO, GO, BR, BR, 75251722;;WATT DISTRIBUIDORA BRASI. DE COMBUSTIVEIS E DERIVA;01/07/2025 02:58:16;INFORMADO QUE O PRAZO DE GARANTIA PARA ACESSÓRIOS ESTÁ EXPIRADA DESDE O DIA 25/04/2025. GARANTIA PARA ACESSÓRIOS.;2;0
8070409;92673124;;Simões, Wanderley;BOMBA;GARANTIA COMERCIAL BOMBA;ABERTO;27/06/2025 08:28:13;0;WAY-190;UNIDADE BOMBEADORA COMPACTA - FALHA NA SUCÇÃO;[GCB][RTM] BOMBA APRESENTANDO FALHA NA SUCÇÃO NOS BICOS DE GASOLINA, VÁLVULA DA LINHA NÃO ESTÁ RETENDO O PRODUTO;POR GENTILEZA, PROCEDER DA SEGUINTE FORMA:;** Adicionar o atendimento ao chamado: 8070405***;;;AUTO POSTO MONET LTDA;800615;W7GVIS-3928144;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G3384P - 3928144 - 3/G3384P/BRWG/A3C2F2G6YC//B3C4E3G4L2/A2C2K2/F2/40,GRN50,GRN50,RED50,RED;RTM;;RUA, MARIA FETTE, 161, , VILA MERCEDES, SAO PAULO, SP, BR, BR, 03263000;Silva, Rodrigo - EBENEZER COMECIO E MANUTENCAO;AUTO POSTO MONET LTDA;;;;
8070483;92673171;183699;Nogueira, Victor M;BOMBA;GARANTIA COMERCIAL BOMBA;ABERTO;27/06/2025 09:58:54;50700;WAY-37;BLOCO MEDIDOR - TRAVADO;[GCB] CHAMADO DE RETORNO - ENVIO DE 1 BLOCO MEDIDOR REFERENTE A CORTESIA COMERCIAL, ORDEM: 183699.;POR GENTILEZA, PROCEDER DA SEGUINTE FORMA:;* ATENÇÃO, CLIENTE JULIO SOLICITA SER AVISADO COM PELO MENOS 2 DIAS DE ANTECEDENCIA ACERCA DA DATA DE ATENDIMENTO PELO TEL. (31)991785450. * SUBSTITUIR BLOCO MEDIDOR AFETADO INFORMANDO SÉRIE E DATA DE FABRICAÇÃO TANTO DO BLOCO MEDIDOR REMOVIDO QUANTO DO BLOCO MEDIDOR NOVO INSTALADO.;WAY-171;BLOCO MEDIDOR - TRAVADO POR SUJIDADE PROVENIENTE DO COMBUSTÍVEL;POSTO BELO VALE LTDA;813178;W7GCEN-4007237;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G2209P - 4007237 - 3/G2209P/BRALE/A2G6H7//B3C4E3G4L4/A7C2/F2/40,GRN40,GRN40,GRN40,GRN;;;PRACA, PC NITEROI, 021, , NITEROI, BELO VALE, MG, BR, BR, 35473000;SANTOS, VANDERLEY - VANDERLEY PEREIRA DOS SANTOS;ALE COMBUSTIVEIS S.A.;;;;
8070489;;183702;Lucas, Jefferson Monteiro da Silva;OUTRO;OUTRO;FECHADO;27/06/2025 10:05:25;0;WAY-31;BICO DE DESCARGA - NÃO DESARMA;[GTP] CHAMADO PARA ENVIO DE BICO REFERENTE AO TICKET: 11204 / NF: 231155. MATERIAL SERÁ ENVIADO ATRAVÉS DA ORDEM: 183702.;;;WAY-155;BICO - TROCA DO BICO NÃO DESARMA;PETROPOSHE COMERCIO DE PECAS LTDA;;;-;;;AVENIDA, OLAVO BILAC, 86, , CERAMICA, JUIZ DE FORA, MG, BR, BR, 36080350;;;27/06/2025 10:07:00;ORDEM: 183702.;0;0
8070497;92673166;;de Freitas, Fabio (Contractor) (Fabio (Contractor) de Freitas);BOMBA;PARTIDA INICIAL;ABERTO;27/06/2025 10:13:05;R$848,60;WAY-183;SOLICITAÇÃO DE PARTIDA INICIAL;[PI]SOLICITAÇÃO DE PARTIDA INICIAL PARA DIA: 02/07/2025;[PI]SOLICITAÇÃO DE PARTIDA INICIAL PARA DIA: 02/07/2025;Partida inicial na bomba modelo: H(N/LU)22-22ESU-S.822347 CNPJ: 16.872.582/0001-36 CONTATO: Dinarth Dheyson Braian TELEFONE: (31)3817-2002 Partida inicial na bomba modelo: H(N/LU)22-22ESU-S.822347;;;AUTO POSTO VITORIA LTDA;822347;W7HXH-4058261;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(N/LU)22-22ESU - 4058261 - H(N/LU)22-22ESU/BRALE/A3C2F2F4F12G6H7XJ2XL3//A2B5C11E3F2G4L4/A7B2C2K2M3/AF2/40,BLU;40,BLU;40,RED;40,RED";;CBPI;AVENIDA, DOUTOR JOSE GROSSI, 175, , GUARAPIRANGA, PONTE NOVA, MG, BR, BR, 35430213;FREITAS, LUCIANO - BHPUMP DO BRASIL LTDA;AUTO POSTO VITORIA LTDA;;;;
8070533;92673184;;de Freitas, Fabio (Contractor) (Fabio (Contractor) de Freitas);BOMBA;PARTIDA INICIAL;FECHADO;27/06/2025 10:15:31;R$1.401,00;WAY-183;SOLICITAÇÃO DE PARTIDA INICIAL;[PI]SOLICITAÇÃO DE PARTIDA INICIAL PARA DIA: 01/07/2025;Partida inicial na bomba modelo: H(W/LU)44-44ESU-S.821882;CNPJ: 05.355.545/0001-34 CONTATO: JAQUELINE DE ANDRADE MARTINS TELEFONE: (65)99974-5040 / (65)99960-6538 Partida inicial na bomba modelo: H(W/LU)44-44ESU-S.821882;WAY-304;PARTIDA INICIAL;COMERCIO DE COMBUSTIVEIS DS LTDA;821882;W7HXH-4059666;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(W/LU)44-44ESU - 4059666 - H(W/LU)44-44ESU/BRWG/A3C2F2F4F12G6H7XJ2XL3//A2B5C11E3F2G4L4/A7B2C2K2M3XD/AF2/40,GRN;40,GRN;40,RED;40,RED;40,YEL;40,YEL;40,SIL;40,SIL";;;AV., COMERCIO DE COMBUSTIVEIS DS LTDA, 2450, S, PARQUE DOS BURITIS, LUCAS DO RIO VERDE, MT, BR, BR, 78455000;JESSICA, THAINA - THAINA JESSICA DA COSTA RODRIGUES;COMERCIO DE COMBUSTIVEIS DS LTDA;30/06/2025 07:56:00;PI REALIZADA COM SUCESSO;1;2
8070515;;;Simões, Wanderley;AUTOMACAO;SUPORTE REMOTO AUTOMAÇÃO;FECHADO;27/06/2025 10:29:48;0;WAY-198;OUTROS;[SRA] TÉCNICO MADSON ENTROU EM CONTATO SOLITANDO SUPORTE PARA MAGLINK;;;WAY-OUTROS;WAY-OUTROS;GOLD INFORMATICA LTDA;;;-;;;RUA, MAPIRI, 494, SALA A, LIBERDADE, SANTAREM, PA, BR, BR, 68040210;;;27/06/2025 10:34:00;Foram refeitas as emendas das ligações das sondas e realizado acompanhamento em tempo real. Após o procedimento, não foram registradas novas perdas de comunicação, permanecendo o sistema operando normalmente.;0;0
8070583;;;Calado, Marcos Aurelio Cavalcanti;BOMBA;SUPORTE TECNICO BOMBA;FECHADO;27/06/2025 12:06:37;0;WAY-198;OUTROS;[STB][RTM]-ERRO BTL001;;;WAY-211;CPU - CORREÇÃO DE ERRO;POSTO QUARTO DE MILHA LTDA;799426;W7GCEN-3923227;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G2209P - 3923227 - 3/G2209P/BRPBR/A2G6YC//B3C4E3G4L4/A7C2/F2/40,YEL40,YEL70,YEL70,YEL;RTM;;AVENIDA, GENERAL HERMES, 719, , BOM PARTO, MACEIO, AL, BR, BR, 57017000;;POSTO QUARTO DE MILHA LTDA;27/06/2025 14:24:00;Suporte Téc.,ao Reginaldo SAW Shekinah para limpeza do Erro BTL001,após ciclo de energia retornava com erro BTL003, tensão pelo Software 2,85Vdc. Técnico não possui bateria e cliente foi avisado que se desligar erro retorna.;0;0
8070593;;;dos Santos, Otacílio (Contractor) (Otacílio (Contractor) dos Santos);BOMBA;SUPORTE TECNICO BOMBA;FECHADO;27/06/2025 12:36:24;0;WAY-198;OUTROS;[STB] CLIENTE MADSON INFORMA QUE BOMBA DE DIESEL S10 NÃO PUXA NOS DOIS BICOS;;;WAY-OUTROS;WAY-OUTROS;AP MAGALHAES E CIA LTDA;809663;W7HXH-3986222;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(N/LU)22-22GSU - 3986222 - H(N/LU)22-22GSU/BRSHL/A3C2F2F4F12G6H7XJ2XL3//A2B5C11E3F2G2L4M/A7B2C2M3XD/AF2/70,BLK;70,BLK;70,;70,";;;AVENIDA, CASTELO BRANCO, 65, , HORTO, IPATINGA, MG, BR, BR, 35160294;;AP MAGALHAES E CIA LTDA;27/06/2025 19:24:00;CLIENTE ORIENTADO A ENVIAR O RELATORIO DE LIMPEZA PREVENTIVA PARA SUPORTE.WAYNE@DOVERFS.COM;0;0
8070595;;;dos Santos, Otacílio (Contractor) (Otacílio (Contractor) dos Santos);BOMBA;SUPORTE TECNICO BOMBA;FECHADO;27/06/2025 12:37:26;0;WAY-198;OUTROS;[STB] TÉCNICO LAZARO INFORMA QUE BOMBA ESTA COM MOTOR 380V SOLICITANDO APOIO PARA TRANSFORMAR EM 220V;;;WAY-OUTROS;WAY-OUTROS;SANDER COMERCIO DE COMBUSTIVEIS LTDA;819800;W7HXH-4043176;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(W/LU)33-33ESU - 4043176 - H(W/LU)33-33ESU/BRSHL/A3C2F2F4F12G6H7XJ2XL3//A2B5C11E3F2G2L4M/A7B2C2K2M3/AF2/40,GRN;40,GRN;40,RED;40,RED;40,BLU;40,BLU";;;AVENIDA, CENTRAL, 1485, , PRAIA DE ATLANTIDA, XANGRI LA, RS, BR, BR, 95588000;;SANDER COMERCIO DE COMBUSTIVEIS LTDA;27/06/2025 19:25:16;INFORMADO QUE NÃO É POSSIVEL POIS MOTOR NÃO É BIVOLT;0;0
8070619;92673225;;de Freitas, Fabio (Contractor) (Fabio (Contractor) de Freitas);BOMBA;PARTIDA INICIAL;ABERTO;27/06/2025 12:55:31;R$884,80;WAY-183;SOLICITAÇÃO DE PARTIDA INICIAL;[PI]SOLICITAÇÃO DE PARTIDA INICIAL PARA DIA: 01/07/2025;Partida inicial na bomba modelo: 3/G3494P-S.821549;CNPJ: 04.801.125/0001-71 CONTATO: Eduardo Sansão TELEFONE: (65)99683-7567 / (65)99973-3927 Partida inicial na bomba modelo: 3/G3494P-S.821549;;;COMERCIO DE COMBUSTIVEIS FALCAO LTDA;821549;W7GVIS-4058947;BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - 3/G3494P - 4058947 - 3/G3494P/BRPBR/A3C2F2G6H7//B3C4E3L4/A2C2K2/F2/40,GRN50,GRN50,BLU50,BLU50,YEL50,YEL50,YEL50,YEL;;;AVENIDA, JOAQUIM MARIANO DE MIRANDA, 04, QUADRA 29, CENTRO, BARRA DO BUGRES, MT, BR, BR, 78390000;JESSICA, THAINA - THAINA JESSICA DA COSTA RODRIGUES;COMERCIO DE COMBUSTIVEIS FALCAO LTDA;;;;
8070647;92673240;;de Freitas, Fabio (Contractor) (Fabio (Contractor) de Freitas);BOMBA;PARTIDA INICIAL;ABERTO;27/06/2025 12:59:15;R$725,20;WAY-183;SOLICITAÇÃO DE PARTIDA INICIAL;[PI]SOLICITAÇÃO DE PARTIDA INICIAL PARA DIA: 01/07/2025;Partida inicial na bomba modelo: H(W/LU)44-44ESU-S.815749;CNPJ: 51.694.482/0001-68 CONTATO: João Vitor Rodrigues TELEFONE: (82)99914-3533 Partida inicial na bomba modelo: H(W/LU)44-44ESU-S.815749 Nas bombas n° séries: 815749 / 815750;;;AUTO POSTO JVR LTDA;815749;W7HXH-4019422;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(W/LU)44-44ESU - 4019422 - H(W/LU)44-44ESU/BRSHL/A3C2F2F4F12G6H7XJ2XL3//A2B5C11E3F2G4L4M/A7B2C2K2M3/AF2/40,GRN;40,GRN;40,BLU;40,BLU;40,RED;40,RED;40,RED;40,RED";;;AVENIDA, OTACILIO CAVALCANTE, 1000, , CHA DO PILAR, PILAR, AL, BR, BR, 57150000;SILVA, REGINALD - SHEKINAH SHADDAI MANUTENCAO LTD;AUTO POSTO JVR LTDA;;;;
8070623;;;dos Santos, Otacílio (Contractor) (Otacílio (Contractor) dos Santos);BOMBA;SUPORTE TECNICO BOMBA;FECHADO;27/06/2025 13:02:38;0;WAY-198;OUTROS;[STB] CLIENTE ADRIANE INFORMA QUE TÉCNICO DA PETROLINK SOLICITOU QUE A MESMA ENTRA-SE EM CONTATO COM A WAYNE INFORMANDO QUE BLOCO DA BOMBA ESTA COM PROBLEMA;;;WAY-OUTROS;WAY-OUTROS;POSTO CHAVES LTDA;813502;W7HXH-4009296;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(W/LU)33-33S - 4009296 - H(W/LU)33-33S/BRPBR/A2C2F2F4F12G6H7XJ2XL3//A2B5C11E3F2G4L4/A7B2C2M3XD/AF2/40,BLU;40,BLU;40,YEL;40,YEL;40,YEL;40,YEL";;;AVENIDA, PORTUGAL, 2061, , SANTA AMELIA, BELO HORIZONTE, MG, BR, BR, 31550000;;POSTO CHAVES LTDA;27/06/2025 19:49:49;SOLICITADO RELATORIO DESSE ATENDIMENTO, CLIENTE FICOU DE RETORNAR APÓS ENVIAR RELATORIO PARA SUPORTE.WAYNE@DOVERFS.COM;0;0
8070649;;;Simões, Wanderley;AUTOMACAO;SUPORTE REMOTO AUTOMAÇÃO;FECHADO;27/06/2025 13:32:02;0;WAY-198;OUTROS;[SRA] CLIENTE ENTROU EM CONTATO SOLICITANDO SUPORTE PARA CONFIGURAR POS;;;WAY-OUTROS;WAY-OUTROS;AGRICOPEL COMERCIO DE DERIVADOS DE PETROLEO LTDA;;;-;;;RUA, R EDSON QUEIROZ, 313, LOTE C2-2, THOMAZ COELHO, ARAUCARIA, PR, BR, BR, 83707741;;;27/06/2025 13:33:00;Foi realizada a configuração dos produtos synergy. Em seguida, foi solicitado verificasse a configuração dos produtos no sistema EXPERS. Após as atualizações, o funcionamento do posto foi normalizado, permanecendo operacional via Pumplink.;0;0
8070655;92673243;;de Freitas, Fabio (Contractor) (Fabio (Contractor) de Freitas);BOMBA;PARTIDA INICIAL;ABERTO;27/06/2025 13:38:29;0;WAY-183;SOLICITAÇÃO DE PARTIDA INICIAL;[PI]SOLICITAÇÃO DE PARTIDA INICIAL PARA DIA: 01/07/2025;Partida inicial na bomba modelo: H(W/LU)44-44ESU-S.815750;CNPJ: 51.694.482/0001-68 CONTATO: João Vitor Rodrigues TELEFONE: (82)99914-3533 Partida inicial na bomba modelo: H(W/LU)44-44ESU-S.815750 **Adicionar a partida desta bomba ao chamado: 8070647;;;AUTO POSTO JVR LTDA;815750;W7HXH-4019422;"BOMBA MEDIDORA DE COMBUSTIVEIS LIQUIDOS - H(W/LU)44-44ESU - 4019422 - H(W/LU)44-44ESU/BRSHL/A3C2F2F4F12G6H7XJ2XL3//A2B5C11E3F2G4L4M/A7B2C2K2M3/AF2/40,GRN;40,GRN;40,BLU;40,BLU;40,RED;40,RED;40,RED;40,RED";;;AVENIDA, OTACILIO CAVALCANTE, 1000, , CHA DO PILAR, PILAR, AL, BR, BR, 57150000;SILVA, REGINALD - SHEKINAH SHADDAI MANUTENCAO LTD;AUTO POSTO JVR LTDA;;;;
